              moorFLPI Graph Text File V5.0 (BOS_spatial_1s_after4_adrenalin_P2_2_eine ROI.msf)
============================================================
1) Subject Information
Name	P1
00:03:46.400	246.9
00:03:46.600	242.4
00:03:46.800	238.7
00:03:47.000	239.7
00:03:47.200	236.0
00:03:47.400	235.0
00:03:47.600	237.7
00:03:47.800	235.3
00:03:48.000	235.8
00:03:48.200	236.9
00:03:48.400	239.2
00:03:48.600	239.8
00:03:48.800	240.3
00:03:49.000	240.9
00:03:49.200	238.6
00:03:49.400	236.4
00:03:49.600	238.8
00:03:49.800	238.4
00:03:50.000	236.5
00:03:50.200	239.3
00:03:50.400	237.4
00:03:50.600	291.0
00:03:50.800	293.5
00:03:51.000	286.7
00:03:51.200	278.9
00:03:51.400	276.2
00:03:51.600	271.5
00:03:51.800	264.6
00:03:52.000	259.7
00:03:52.200	262.3
00:03:52.400	287.5
00:03:52.600	286.4
00:03:52.800	285.9
00:03:53.000	286.9
00:03:53.200	280.7
00:03:53.400	277.4
00:03:53.600	272.5
00:03:53.800	269.2
00:03:54.000	269.4
00:03:54.200	266.8
00:03:54.400	263.8
00:03:54.600	262.2
00:03:54.800	259.0
00:03:55.000	253.1
00:03:55.200	247.8
00:03:55.400	247.3
00:03:55.600	242.5
00:03:55.800	236.5
00:03:56.000	238.6
00:03:56.200	235.0
00:03:56.400	230.7
00:03:56.600	235.2
00:03:56.800	237.4
00:03:57.000	238.3
00:03:57.200	238.6
00:03:57.400	238.6
00:03:57.600	237.2
00:03:57.800	234.3
00:03:58.000	234.2
00:03:58.200	233.3
00:03:58.400	231.9
00:03:58.600	235.5
00:03:58.800	233.3
00:03:59.000	229.7
00:03:59.200	250.7
00:03:59.400	249.3
00:03:59.600	244.1
00:03:59.800	243.3
00:04:00.000	245.0
00:04:00.200	250.8
00:04:00.400	257.6
00:04:00.600	265.9
00:04:00.800	279.4
00:04:01.000	285.8
00:04:01.200	291.2
00:04:01.400	298.4
00:04:01.600	307.3
00:04:01.800	318.2
00:04:02.000	331.9
00:04:02.200	342.8
00:04:02.400	351.3
00:04:02.600	360.7
00:04:02.800	414.4
00:04:03.000	453.5
00:04:03.200	469.7
00:04:03.400	476.3
00:04:03.600	470.7
00:04:03.800	473.9
00:04:04.000	469.1
00:04:04.200	465.6
00:04:04.400	469.5
00:04:04.600	471.2
00:04:04.800	463.6
00:04:05.000	449.7
00:04:05.200	440.0
00:04:05.400	430.1
00:04:05.600	446.5
00:04:05.800	491.4
00:04:06.000	518.9
00:04:06.200	570.2
00:04:06.400	576.7
00:04:06.600	578.9
00:04:06.800	590.2
00:04:07.000	600.0
00:04:07.200	608.2
00:04:07.400	596.6
00:04:07.600	591.4
00:04:07.800	593.3
00:04:08.000	586.8
00:04:08.200	577.8
00:04:08.400	574.1
00:04:08.600	561.6
00:04:08.800	546.8
00:04:09.000	537.0
00:04:09.200	530.4
00:04:09.400	519.7
00:04:09.600	513.7
00:04:09.800	511.9
00:04:10.000	510.6
00:04:10.200	503.8
00:04:10.400	506.1
00:04:10.600	501.5
00:04:10.800	501.8
00:04:11.000	506.0
00:04:11.200	508.7
00:04:11.400	528.1
00:04:11.600	553.2
00:04:11.800	564.2
00:04:12.000	566.6
00:04:12.200	569.3
00:04:12.400	579.7
00:04:12.600	571.1
00:04:12.800	574.2
00:04:13.000	578.9
00:04:13.200	578.8
00:04:13.400	570.8
00:04:13.600	571.6
00:04:13.800	557.7
00:04:14.000	555.3
00:04:14.200	570.9
00:04:14.400	607.7
00:04:14.600	628.1
00:04:14.800	642.7
00:04:15.000	640.2
00:04:15.200	627.5
00:04:15.400	615.3
00:04:15.600	608.5
00:04:15.800	605.8
00:04:16.000	597.4
00:04:16.200	618.4
00:04:16.400	662.5
00:04:16.600	715.0
00:04:16.800	768.5
00:04:17.000	758.8
00:04:17.200	727.0
00:04:17.400	698.1
00:04:17.600	666.8
00:04:17.800	634.5
00:04:18.000	611.1
00:04:18.200	590.5
00:04:18.400	567.6
00:04:18.600	546.8
00:04:18.800	528.3
00:04:19.000	506.6
00:04:19.200	487.3
00:04:19.400	467.8
00:04:19.600	449.8
00:04:19.800	434.3
00:04:20.000	420.4
00:04:20.200	404.6
00:04:20.400	388.9
00:04:20.600	378.4
00:04:20.800	363.6
00:04:21.000	347.9
00:04:21.200	340.3
00:04:21.400	331.2
00:04:21.600	318.9
00:04:21.800	310.0
00:04:22.000	302.0
00:04:22.200	295.4
00:04:22.400	288.6
00:04:22.600	285.7
00:04:22.800	284.7
00:04:23.000	279.8
00:04:23.200	275.2
00:04:23.400	269.6
00:04:23.600	260.2
00:04:23.800	258.9
00:04:24.000	254.7
00:04:24.200	250.4
00:04:24.400	249.3
00:04:24.600	244.6
00:04:24.800	238.6
00:04:25.000	233.8
00:04:25.200	230.4
00:04:25.400	224.8
00:04:25.600	221.8
00:04:25.800	222.7
00:04:26.000	218.0
00:04:26.200	211.1
00:04:26.400	211.5
00:04:26.600	213.0
00:04:26.800	211.9
00:04:27.000	213.0
00:04:27.200	212.8
00:04:27.400	212.9
00:04:27.600	210.2
00:04:27.800	208.5
00:04:28.000	207.5
00:04:28.200	204.9
00:04:28.400	207.7
00:04:28.600	206.2
00:04:28.800	204.3
00:04:29.000	207.1
00:04:29.200	203.5
00:04:29.400	197.8
00:04:29.600	198.8
00:04:29.800	196.0
00:04:30.000	192.4
00:04:30.200	190.6
00:04:30.400	190.8
00:04:30.600	189.6
00:04:30.800	190.7
00:04:31.000	192.8
00:04:31.200	195.9
00:04:31.400	195.6
00:04:31.600	196.8
00:04:31.800	197.9
00:04:32.000	194.0
00:04:32.200	194.9
00:04:32.400	195.1
00:04:32.600	194.6
00:04:32.800	196.3
00:04:33.000	196.7
00:04:33.200	196.7
00:04:33.400	194.4
00:04:33.600	198.3
00:04:33.800	197.0
00:04:34.000	191.6
00:04:34.200	193.2
00:04:34.400	189.8
00:04:34.600	186.4
00:04:34.800	188.2
00:04:35.000	186.6
00:04:35.200	186.7
00:04:35.400	189.9
00:04:35.600	191.2
00:04:35.800	192.6
00:04:36.000	191.7
00:04:36.200	190.6
00:04:36.400	188.4
00:04:36.600	187.2
00:04:36.800	191.1
00:04:37.000	191.2
00:04:37.200	202.0
00:04:37.400	207.7
00:04:37.600	204.2
00:04:37.800	199.7
00:04:38.000	200.5
00:04:38.200	197.1
00:04:38.400	192.1
00:04:38.600	189.3
00:04:38.800	189.4
00:04:39.000	186.7
00:04:39.200	182.7
00:04:39.400	184.1
00:04:39.600	185.9
00:04:39.800	186.4
00:04:40.000	187.9
00:04:40.200	190.4
00:04:40.400	188.2
00:04:40.600	187.9
00:04:40.800	186.3
00:04:41.000	186.2
00:04:41.200	187.5
00:04:41.400	192.1
00:04:41.600	190.5
00:04:41.800	187.5
00:04:42.000	202.3
00:04:42.200	205.9
00:04:42.400	200.4
00:04:42.600	201.1
00:04:42.800	197.7
00:04:43.000	192.3
00:04:43.200	190.3
00:04:43.400	189.2
00:04:43.600	188.0
00:04:43.800	187.7
00:04:44.000	189.4
00:04:44.200	192.4
00:04:44.400	191.5
00:04:44.600	191.8
00:04:44.800	190.7
00:04:45.000	185.8
00:04:45.200	189.5
00:04:45.400	189.5
00:04:45.600	189.3
00:04:45.800	191.5
00:04:46.000	189.7
00:04:46.200	187.0
00:04:46.400	185.1
00:04:46.600	189.1
00:04:46.800	194.7
00:04:47.000	190.1
00:04:47.200	192.5
00:04:47.400	188.4
00:04:47.600	182.8
00:04:47.800	184.5
00:04:48.000	187.5
00:04:48.200	187.2
00:04:48.400	188.6
00:04:48.600	188.8
00:04:48.800	189.4
00:04:49.000	187.2
00:04:49.200	186.0
00:04:49.400	185.5
00:04:49.600	184.3
00:04:49.800	187.6
00:04:50.000	186.3
00:04:50.200	186.2
00:04:50.400	199.2
00:04:50.600	198.3
00:04:50.800	192.4
00:04:51.000	192.8
00:04:51.200	189.0
00:04:51.400	183.9
00:04:51.600	181.7
00:04:51.800	181.1
00:04:52.000	177.2
00:04:52.200	177.2
00:04:52.400	179.8
00:04:52.600	183.9
00:04:52.800	183.9
00:04:53.000	185.0
00:04:53.200	186.1
00:04:53.400	182.4
00:04:53.600	182.9
00:04:53.800	182.8
00:04:54.000	182.8
00:04:54.200	185.2
00:04:54.400	184.1
00:04:54.600	182.4
00:04:54.800	180.0
00:04:55.000	180.4
00:04:55.200	177.4
00:04:55.400	173.0
00:04:55.600	175.9
00:04:55.800	173.4
00:04:56.000	168.9
00:04:56.200	171.4
00:04:56.400	170.4
00:04:56.600	171.8
00:04:56.800	174.0
00:04:57.000	176.3
00:04:57.200	179.6
00:04:57.400	180.9
00:04:57.600	181.1
00:04:57.800	179.2
00:04:58.000	177.8
00:04:58.200	181.5
00:04:58.400	180.8
00:04:58.600	185.8
00:04:58.800	200.0
00:04:59.000	197.4
00:04:59.200	193.4
00:04:59.400	194.0
00:04:59.600	189.9
00:04:59.800	184.9
00:05:00.000	182.4
00:05:00.200	181.9
00:05:00.400	178.2
00:05:00.600	173.4
00:05:00.800	176.3
00:05:01.000	177.8
00:05:01.200	178.1
00:05:01.400	180.5
00:05:01.600	182.7
00:05:01.800	180.7
00:05:02.000	180.6
00:05:02.200	178.9
00:05:02.400	178.8
00:05:02.600	183.4
00:05:02.800	184.9
00:05:03.000	183.6
00:05:03.200	181.9
00:05:03.400	182.0
00:05:03.600	179.0
00:05:03.800	174.3
00:05:04.000	176.7
00:05:04.200	173.4
00:05:04.400	168.7
00:05:04.600	170.7
00:05:04.800	168.5
00:05:05.000	166.9
00:05:05.200	168.9
00:05:05.400	170.9
00:05:05.600	190.9
00:05:05.800	202.4
00:05:06.000	219.9
00:05:06.200	222.8
00:05:06.400	216.6
00:05:06.600	218.1
00:05:06.800	215.2
00:05:07.000	212.2
00:05:07.200	214.5
00:05:07.400	214.0
00:05:07.600	209.7
00:05:07.800	208.8
00:05:08.000	204.8
00:05:08.200	198.9
00:05:08.400	194.9
00:05:08.600	194.2
00:05:08.800	189.8
00:05:09.000	184.3
00:05:09.200	185.6
00:05:09.400	186.7
00:05:09.600	186.2
00:05:09.800	187.7
00:05:10.000	189.4
00:05:10.200	188.7
00:05:10.400	188.2
00:05:10.600	185.6
00:05:10.800	184.6
00:05:11.000	183.8
00:05:11.200	185.6
00:05:11.400	184.5
00:05:11.600	183.2
00:05:11.800	184.7
00:05:12.000	182.1
00:05:12.200	177.5
00:05:12.400	179.4
00:05:12.600	176.0
00:05:12.800	171.3
00:05:13.000	173.2
00:05:13.200	170.8
00:05:13.400	166.9
00:05:13.600	167.5
00:05:13.800	169.1
00:05:14.000	172.1
00:05:14.200	172.8
00:05:14.400	174.3
00:05:14.600	175.9
00:05:14.800	173.0
00:05:15.000	173.0
00:05:15.200	173.3
00:05:15.400	172.5
00:05:15.600	176.0
00:05:15.800	175.0
00:05:16.000	173.3
00:05:16.200	184.4
00:05:16.400	184.1
00:05:16.600	179.6
00:05:16.800	176.4
00:05:17.000	176.6
00:05:17.200	173.1
00:05:17.400	168.6
00:05:17.600	171.0
00:05:17.800	168.9
00:05:18.000	170.7
00:05:18.200	172.7
00:05:18.400	175.2
00:05:18.600	175.7
00:05:18.800	176.7
00:05:19.000	176.2
00:05:19.200	173.8
00:05:19.400	174.9
00:05:19.600	177.2
00:05:19.800	176.6
00:05:20.000	175.6
00:05:20.200	178.4
00:05:20.400	176.3
00:05:20.600	171.9
00:05:20.800	173.2
00:05:21.000	170.3
00:05:21.200	166.5
00:05:21.400	168.3
00:05:21.600	166.2
00:05:21.800	162.6
00:05:22.000	161.4
00:05:22.200	164.7
00:05:22.400	171.6
00:05:22.600	184.0
00:05:22.800	185.4
00:05:23.000	187.7
00:05:23.200	185.6
00:05:23.400	185.2
00:05:23.600	183.1
00:05:23.800	189.5
00:05:24.000	192.9
00:05:24.200	190.6
00:05:24.400	189.4
00:05:24.600	189.8
00:05:24.800	192.6
00:05:25.000	190.5
00:05:25.200	190.7
00:05:25.400	189.8
00:05:25.600	185.5
00:05:25.800	180.0
00:05:26.000	181.4
00:05:26.200	178.2
00:05:26.400	174.9
00:05:26.600	178.6
00:05:26.800	180.5
00:05:27.000	180.6
00:05:27.200	181.8
00:05:27.400	181.8
00:05:27.600	180.0
00:05:27.800	178.0
00:05:28.000	179.8
00:05:28.200	178.9
00:05:28.400	178.4
00:05:28.600	181.3
00:05:28.800	179.8
00:05:29.000	176.0
00:05:29.200	177.5
00:05:29.400	174.1
00:05:29.600	169.5
00:05:29.800	170.5
00:05:30.000	168.4
00:05:30.200	164.5
00:05:30.400	162.4
00:05:30.600	163.3
00:05:30.800	165.2
00:05:31.000	165.8
00:05:31.200	169.0
00:05:31.400	173.4
00:05:31.600	172.9
00:05:31.800	180.2
00:05:32.000	204.9
00:05:32.200	201.5
00:05:32.400	202.1
00:05:32.600	200.1
00:05:32.800	198.6
00:05:33.000	198.2
00:05:33.200	196.0
00:05:33.400	191.1
00:05:33.600	186.9
00:05:33.800	188.5
00:05:34.000	185.0
00:05:34.200	179.6
00:05:34.400	181.1
00:05:34.600	177.6
00:05:34.800	172.5
00:05:35.000	172.1
00:05:35.200	173.0
00:05:35.400	174.7
00:05:35.600	176.4
00:05:35.800	177.4
00:05:36.000	178.1
00:05:36.200	175.4
00:05:36.400	175.6
00:05:36.600	175.6
00:05:36.800	175.9
00:05:37.000	178.5
00:05:37.200	180.4
00:05:37.400	178.0
00:05:37.600	179.2
00:05:37.800	176.7
00:05:38.000	172.8
00:05:38.200	170.6
00:05:38.400	171.1
00:05:38.600	168.1
00:05:38.800	163.6
00:05:39.000	166.2
00:05:39.200	163.8
00:05:39.400	167.6
00:05:39.600	188.6
00:05:39.800	223.2
00:05:40.000	221.9
00:05:40.200	220.8
00:05:40.400	218.2
00:05:40.600	212.9
00:05:40.800	209.9
00:05:41.000	209.5
00:05:41.200	206.3
00:05:41.400	203.4
00:05:41.600	203.2
00:05:41.800	199.1
00:05:42.000	193.3
00:05:42.200	193.5
00:05:42.400	189.4
00:05:42.600	195.0
00:05:42.800	238.6
00:05:43.000	235.8
00:05:43.200	227.8
00:05:43.400	222.3
00:05:43.600	222.9
00:05:43.800	220.8
00:05:44.000	219.6
00:05:44.200	233.1
00:05:44.400	275.6
00:05:44.600	272.3
00:05:44.800	267.6
00:05:45.000	310.6
00:05:45.200	311.4
00:05:45.400	305.2
00:05:45.600	295.4
00:05:45.800	286.7
00:05:46.000	281.2
00:05:46.200	271.9
00:05:46.400	261.8
00:05:46.600	253.3
00:05:46.800	247.6
00:05:47.000	239.1
00:05:47.200	230.1
00:05:47.400	228.5
00:05:47.600	221.1
00:05:47.800	214.5
00:05:48.000	215.3
00:05:48.200	215.2
00:05:48.400	212.4
00:05:48.600	211.8
00:05:48.800	209.9
00:05:49.000	205.4
00:05:49.200	202.7
00:05:49.400	201.6
00:05:49.600	199.0
00:05:49.800	197.0
00:05:50.000	197.8
00:05:50.200	195.0
00:05:50.400	190.5
00:05:50.600	190.8
00:05:50.800	186.7
00:05:51.000	181.4
00:05:51.200	182.4
00:05:51.400	178.8
00:05:51.600	174.0
00:05:51.800	200.8
00:05:52.000	206.5
00:05:52.200	205.4
00:05:52.400	202.9
00:05:52.600	202.6
00:05:52.800	203.4
00:05:53.000	201.0
00:05:53.200	199.2
00:05:53.400	195.7
00:05:53.600	190.9
00:05:53.800	192.3
00:05:54.000	190.6
00:05:54.200	189.1
00:05:54.400	190.3
00:05:54.600	193.6
00:05:54.800	190.9
00:05:55.000	186.9
00:05:55.200	192.1
00:05:55.400	193.1
00:05:55.600	191.1
00:05:55.800	194.9
00:05:56.000	190.0
00:05:56.200	184.1
00:05:56.400	184.0
00:05:56.600	184.8
00:05:56.800	184.2
00:05:57.000	185.8
00:05:57.200	185.5
00:05:57.400	185.2
00:05:57.600	181.9
00:05:57.800	180.7
00:05:58.000	179.7
00:05:58.200	182.5
00:05:58.400	190.6
00:05:58.600	188.1
00:05:58.800	184.8
00:05:59.000	185.6
00:05:59.200	181.5
00:05:59.400	176.7
00:05:59.600	175.1
00:05:59.800	173.7
00:06:00.000	169.8
00:06:00.200	165.4
00:06:00.400	166.8
00:06:00.600	163.5
00:06:00.800	165.5
00:06:01.000	167.1
00:06:01.200	169.3
00:06:01.400	169.6
00:06:01.600	170.2
00:06:01.800	170.3
00:06:02.000	166.3
00:06:02.200	168.0
00:06:02.400	168.7
00:06:02.600	168.3
00:06:02.800	168.8
00:06:03.000	170.0
00:06:03.200	168.2
00:06:03.400	164.4
00:06:03.600	166.2
00:06:03.800	167.5
00:06:04.000	163.5
00:06:04.200	165.2
00:06:04.400	162.5
00:06:04.600	158.1
00:06:04.800	157.8
00:06:05.000	159.6
00:06:05.200	161.2
00:06:05.400	162.4
00:06:05.600	164.7
00:06:05.800	167.1
00:06:06.000	165.5
00:06:06.200	166.0
00:06:06.400	164.5
00:06:06.600	163.7
00:06:06.800	166.9
00:06:07.000	166.2
00:06:07.200	166.0
00:06:07.400	168.4
00:06:07.600	166.1
00:06:07.800	162.2
00:06:08.000	161.0
00:06:08.200	160.7
00:06:08.400	157.4
00:06:08.600	154.5
00:06:08.800	204.2
00:06:09.000	206.4
00:06:09.200	201.0
00:06:09.400	202.3
00:06:09.600	202.5
00:06:09.800	200.0
00:06:10.000	200.3
00:06:10.200	205.0
00:06:10.400	202.9
00:06:10.600	200.5
00:06:10.800	198.0
00:06:11.000	195.8
00:06:11.200	194.7
00:06:11.400	194.6
00:06:11.600	191.4
00:06:11.800	187.2
00:06:12.000	186.9
00:06:12.200	182.4
00:06:12.400	176.7
00:06:12.600	177.4
00:06:12.800	173.7
00:06:13.000	170.1
00:06:13.200	169.6
00:06:13.400	168.5
00:06:13.600	169.3
00:06:13.800	169.1
00:06:14.000	170.8
00:06:14.200	173.1
00:06:14.400	172.2
00:06:14.600	172.5
00:06:14.800	171.3
00:06:15.000	168.1
00:06:15.200	171.0
00:06:15.400	170.5
00:06:15.600	169.9
00:06:15.800	172.3
00:06:16.000	170.1
00:06:16.200	167.3
00:06:16.400	165.8
00:06:16.600	165.1
00:06:16.800	161.9
00:06:17.000	166.8
00:06:17.200	179.7
00:06:17.400	176.6
00:06:17.600	171.1
00:06:17.800	172.8
00:06:18.000	174.1
00:06:18.200	174.1
00:06:18.400	175.5
00:06:18.600	175.8
00:06:18.800	176.0
00:06:19.000	174.0
00:06:19.200	172.6
00:06:19.400	172.9
00:06:19.600	171.3
00:06:19.800	173.5
00:06:20.000	172.0
00:06:20.200	170.5
00:06:20.400	173.1
00:06:20.600	172.3
00:06:20.800	167.7
00:06:21.000	169.0
00:06:21.200	166.0
00:06:21.400	161.5
00:06:21.600	160.7
00:06:21.800	160.7
00:06:22.000	157.2
00:06:22.200	158.7
00:06:22.400	161.4
00:06:22.600	164.6
00:06:22.800	164.1
00:06:23.000	165.7
00:06:23.200	166.6
00:06:23.400	162.8
00:06:23.600	165.1
00:06:23.800	165.2
00:06:24.000	164.9
00:06:24.200	168.1
00:06:24.400	166.5
00:06:24.600	164.9
00:06:24.800	163.2
00:06:25.000	162.9
00:06:25.200	160.7
00:06:25.400	159.2
00:06:25.600	161.0
00:06:25.800	158.0
00:06:26.000	153.4
00:06:26.200	155.5
00:06:26.400	156.6
00:06:26.600	157.2
00:06:26.800	160.6
00:06:27.000	161.5
00:06:27.200	162.7
00:06:27.400	162.5
00:06:27.600	161.6
00:06:27.800	159.7
00:06:28.000	159.4
00:06:28.200	163.0
00:06:28.400	162.4
00:06:28.600	162.2
00:06:28.800	164.4
00:06:29.000	161.6
00:06:29.200	157.4
00:06:29.400	159.4
00:06:29.600	156.9
00:06:29.800	153.2
00:06:30.000	152.8
00:06:30.200	152.7
00:06:30.400	149.5
00:06:30.600	146.6
00:06:30.800	150.7
00:06:31.000	154.1
00:06:31.200	155.0
00:06:31.400	158.0
00:06:31.600	159.9
00:06:31.800	157.9
00:06:32.000	160.1
00:06:32.200	159.6
00:06:32.400	159.6
00:06:32.600	161.9
00:06:32.800	176.3
00:06:33.000	176.4
00:06:33.200	174.2
00:06:33.400	178.5
00:06:33.600	175.0
00:06:33.800	169.6
00:06:34.000	171.2
00:06:34.200	168.7
00:06:34.400	163.9
00:06:34.600	163.9
00:06:34.800	162.0
00:06:35.000	162.8
00:06:35.200	162.8
00:06:35.400	164.9
00:06:35.600	167.5
00:06:35.800	166.8
00:06:36.000	166.9
00:06:36.200	165.8
00:06:36.400	162.2
00:06:36.600	165.0
00:06:36.800	163.9
00:06:37.000	163.7
00:06:37.200	166.7
00:06:37.400	165.2
00:06:37.600	162.8
00:06:37.800	162.2
00:06:38.000	161.0
00:06:38.200	157.2
00:06:38.400	154.2
00:06:38.600	156.7
00:06:38.800	153.6
00:06:39.000	149.7
00:06:39.200	152.9
00:06:39.400	155.8
00:06:39.600	156.3
00:06:39.800	167.2
00:06:40.000	170.9
00:06:40.200	170.3
00:06:40.400	169.7
00:06:40.600	168.2
00:06:40.800	167.5
00:06:41.000	171.8
00:06:41.200	175.9
00:06:41.400	174.5
00:06:41.600	180.4
00:06:41.800	182.2
00:06:42.000	178.6
00:06:42.200	190.1
00:06:42.400	189.8
00:06:42.600	195.6
00:06:42.800	189.8
00:06:43.000	187.9
00:06:43.200	185.6
00:06:43.400	180.3
00:06:43.600	179.0
00:06:43.800	182.6
00:06:44.000	197.4
00:06:44.200	215.4
00:06:44.400	213.5
00:06:44.600	210.7
00:06:44.800	204.5
00:06:45.000	203.4
00:06:45.200	200.6
00:06:45.400	198.1
00:06:45.600	198.3
00:06:45.800	195.6
00:06:46.000	198.0
00:06:46.200	196.1
00:06:46.400	193.1
00:06:46.600	187.5
00:06:46.800	182.4
00:06:47.000	182.1
00:06:47.200	178.1
00:06:47.400	172.6
00:06:47.600	173.8
00:06:47.800	173.0
00:06:48.000	172.5
00:06:48.200	177.0
00:06:48.400	178.4
00:06:48.600	178.4
00:06:48.800	178.2
00:06:49.000	176.2
00:06:49.200	173.2
00:06:49.400	172.1
00:06:49.600	174.3
00:06:49.800	173.1
00:06:50.000	171.3
00:06:50.200	173.3
00:06:50.400	170.0
00:06:50.600	165.5
00:06:50.800	167.0
00:06:51.000	163.8
00:06:51.200	159.2
00:06:51.400	159.0
00:06:51.600	157.8
00:06:51.800	154.1
00:06:52.000	151.1
00:06:52.200	155.6
00:06:52.400	158.6
00:06:52.600	159.5
00:06:52.800	161.1
00:06:53.000	164.0
00:06:53.200	161.4
00:06:53.400	163.0
00:06:53.600	161.3
00:06:53.800	165.3
00:06:54.000	170.4
00:06:54.200	171.5
00:06:54.400	170.3
00:06:54.600	168.2
00:06:54.800	168.4
00:06:55.000	164.6
00:06:55.200	159.6
00:06:55.400	161.0
00:06:55.600	157.5
00:06:55.800	153.3
00:06:56.000	155.1
00:06:56.200	152.8
00:06:56.400	152.1
00:06:56.600	153.3
00:06:56.800	155.0
00:06:57.000	157.3
00:06:57.200	157.7
00:06:57.400	158.6
00:06:57.600	157.9
00:06:57.800	155.0
00:06:58.000	159.4
00:06:58.200	170.7
00:06:58.400	173.1
00:06:58.600	174.5
00:06:58.800	171.9
00:06:59.000	168.1
00:06:59.200	198.3
00:06:59.400	198.5
00:06:59.600	200.4
00:06:59.800	195.5
00:07:00.000	194.5
00:07:00.200	188.5
00:07:00.400	181.8
00:07:00.600	213.2
00:07:00.800	213.6
00:07:01.000	210.6
00:07:01.200	209.2
00:07:01.400	207.8
00:07:01.600	204.3
00:07:01.800	201.7
00:07:02.000	203.8
00:07:02.200	202.0
00:07:02.400	209.7
00:07:02.600	224.3
00:07:02.800	234.7
00:07:03.000	251.3
00:07:03.200	269.2
00:07:03.400	307.6
00:07:03.600	367.6
00:07:03.800	401.4
00:07:04.000	414.0
00:07:04.200	413.3
00:07:04.400	416.0
00:07:04.600	415.5
00:07:04.800	422.7
00:07:05.000	425.6
00:07:05.200	438.6
00:07:05.400	449.7
00:07:05.600	449.8
00:07:05.800	451.2
00:07:06.000	456.6
00:07:06.200	454.7
00:07:06.400	458.9
00:07:06.600	467.2
00:07:06.800	459.6
00:07:07.000	452.1
00:07:07.200	447.5
00:07:07.400	440.7
00:07:07.600	428.8
00:07:07.800	420.4
00:07:08.000	408.6
00:07:08.200	400.5
00:07:08.400	395.5
00:07:08.600	393.2
00:07:08.800	420.7
00:07:09.000	440.4
00:07:09.200	455.8
00:07:09.400	465.1
00:07:09.600	480.3
00:07:09.800	489.1
00:07:10.000	495.3
00:07:10.200	491.9
00:07:10.400	514.2
00:07:10.600	527.1
00:07:10.800	524.0
00:07:11.000	518.0
00:07:11.200	513.1
00:07:11.400	508.5
00:07:11.600	526.8
00:07:11.800	534.8
00:07:12.000	542.6
00:07:12.200	555.4
00:07:12.400	617.2
00:07:12.600	634.2
00:07:12.800	613.6
00:07:13.000	587.7
00:07:13.200	558.4
00:07:13.400	529.8
00:07:13.600	507.9
00:07:13.800	486.5
00:07:14.000	464.7
00:07:14.200	446.3
00:07:14.400	429.8
00:07:14.600	410.5
00:07:14.800	398.2
00:07:15.000	382.8
00:07:15.200	370.0
00:07:15.400	357.4
00:07:15.600	347.1
00:07:15.800	335.3
00:07:16.000	322.5
00:07:16.200	318.2
00:07:16.400	305.1
00:07:16.600	291.4
00:07:16.800	284.0
00:07:17.000	273.3
00:07:17.200	261.8
00:07:17.400	254.2
00:07:17.600	282.1
00:07:17.800	280.1
00:07:18.000	272.2
00:07:18.200	266.8
00:07:18.400	262.2
00:07:18.600	259.3
00:07:18.800	254.1
00:07:19.000	248.2
00:07:19.200	238.7
00:07:19.400	236.5
00:07:19.600	231.5
00:07:19.800	226.1
00:07:20.000	227.9
00:07:20.200	244.4
00:07:20.400	237.4
00:07:20.600	231.2
00:07:20.800	229.6
00:07:21.000	222.8
00:07:21.200	215.1
00:07:21.400	212.8
00:07:21.600	206.4
00:07:21.800	198.2
00:07:22.000	198.0
00:07:22.200	197.8
00:07:22.400	195.1
00:07:22.600	194.9
00:07:22.800	194.8
00:07:23.000	194.9
00:07:23.200	192.3
00:07:23.400	188.9
00:07:23.600	187.1
00:07:23.800	184.5
00:07:24.000	185.8
00:07:24.200	190.2
00:07:24.400	187.8
00:07:24.600	187.1
00:07:24.800	182.4
00:07:25.000	176.4
00:07:25.200	176.7
00:07:25.400	172.3
00:07:25.600	169.4
00:07:25.800	168.2
00:07:26.000	166.5
00:07:26.200	162.1
00:07:26.400	161.6
00:07:26.600	163.7
00:07:26.800	166.1
00:07:27.000	165.4
00:07:27.200	166.3
00:07:27.400	166.4
00:07:27.600	162.6
00:07:27.800	163.5
00:07:28.000	163.7
00:07:28.200	162.4
00:07:28.400	164.9
00:07:28.600	162.9
00:07:28.800	161.4
00:07:29.000	159.5
00:07:29.200	158.2
00:07:29.400	154.3
00:07:29.600	151.4
00:07:29.800	152.0
00:07:30.000	149.2
00:07:30.200	144.8
00:07:30.400	163.6
00:07:30.600	167.9
00:07:30.800	167.1
00:07:31.000	169.4
00:07:31.200	170.3
00:07:31.400	170.8
00:07:31.600	170.8
00:07:31.800	168.9
00:07:32.000	166.4
00:07:32.200	165.8
00:07:32.400	168.0
00:07:32.600	166.8
00:07:32.800	166.9
00:07:33.000	171.1
00:07:33.200	168.6
00:07:33.400	163.6
00:07:33.600	164.7
00:07:33.800	161.1
00:07:34.000	156.3
00:07:34.200	155.6
00:07:34.400	154.3
00:07:34.600	150.5
00:07:34.800	147.4
00:07:35.000	150.9
00:07:35.200	151.9
00:07:35.400	152.7
00:07:35.600	154.7
00:07:35.800	156.6
00:07:36.000	154.7
00:07:36.200	154.8
00:07:36.400	153.0
00:07:36.600	153.3
00:07:36.800	155.4
00:07:37.000	155.0
00:07:37.200	154.3
00:07:37.400	152.3
00:07:37.600	203.2
00:07:37.800	203.7
00:07:38.000	197.3
00:07:38.200	196.3
